RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
9.169063813229571e-05,0.46575342465753417,0.0,0.0002700659322555812,0.11457286432160804,0.3333333333333333,0.0,0.25,0.0,0.25,0
1.1228391699092087e-06,0.5342465753424657,0.0,0.00040906566820631245,0.09447236180904522,0.5416666666666666,0.0,0.25,0.0,0.25,0
1.2880274967574577e-05,0.4383561643835617,0.0,0.0001777659268668206,0.30150753768844224,0.5416666666666666,0.0,0.25,0.0,0.5,0
0.00031188682230869,0.3698630136986301,0.0,6.833496766743648e-05,0.07334673366834171,0.16666666666666666,0.0,0.0,0.0,0.25,0
4.402762645914397e-07,0.1095890410958904,0.0,0.0,0.0763819095477387,0.25,0.0,0.0,0.0,0.5,0
0.00020341047341115433,0.46575342465753417,0.1,5.449910392609699e-05,0.08373869346733669,0.20833333333333331,0.0,0.0,0.0,0.0,0
7.873781063553826e-05,0.5205479452054793,0.0,0.0006838700138568128,0.0824321608040201,0.4583333333333333,0.0,0.25,0.0,0.75,0
4.2367805447470814e-05,0.8630136986301369,0.0,4.6999715165511935e-06,0.09545728643216081,0.041666666666666664,0.0,0.0,0.0,0.0,0
2.515511802853437e-05,0.8493150684931505,0.0,2.77108545034642e-06,0.20100502512562815,0.25,0.0,0.0,0.0,0.0,0
7.001247730220493e-05,0.32876712328767127,0.0,4.9911597382602e-05,0.09143718592964825,0.20833333333333331,0.0,0.0,0.0,0.75,0
0.00046263106095979247,0.1780821917808219,0.0,0.0003447906181678214,0.11819095477386936,0.3333333333333333,0.0,0.5,0.0,0.25,0
0.0012969808197146563,0.5068493150684932,0.0,0.00036515414472671284,0.271356783919598,0.29166666666666663,0.0,0.5,0.0,0.5,0
0.0,0.2054794520547945,0.0,0.00021901250192455732,0.16749748743718593,0.625,0.0,0.25,0.0,0.25,0
0.0005263373099870298,0.41095890410958896,0.0,0.000405603688221709,0.17085427135678394,0.5,0.0,0.75,0.0,0.0,0
1.9172194552529183e-05,0.5616438356164384,0.0,9.953722401847573e-05,0.07537688442211056,0.5,0.0,0.25,0.0,0.0,0
5.550061089494163e-05,0.2328767123287671,0.0,0.0002749092755966128,0.1206030150753769,0.29166666666666663,0.0,0.5,0.0,0.5,0
0.0012970167315175098,0.0958904109589041,0.0,0.0007575221747498075,0.015075376884422112,0.08333333333333333,0.0,0.0,0.0,0.0,0
4.259452269779507e-05,0.6712328767123288,0.0,8.162862971516551e-05,0.10954773869346734,0.25,0.0,0.5,0.0,0.0,0
1.6262178988326847e-05,0.5205479452054793,0.0,1.5394257120862202e-06,0.1407035175879397,0.08333333333333333,0.0,0.0,0.0,0.0,0
0.00042833394033722435,0.547945205479452,0.0,0.0009716112240184757,0.1206030150753769,0.9166666666666666,0.0,0.75,0.0,0.0,0
0.00017420035927367053,0.7397260273972601,0.1,0.00020736501770592762,0.147356783919598,0.5,0.1,0.25,0.0,0.25,0
0.0006309646835278858,0.41095890410958896,0.2,0.0002525120931485758,0.10954773869346734,0.5,0.0,0.25,0.0,1.0,0
0.0003547525590142672,0.32876712328767127,0.0,0.0002945007929176289,0.08709547738693468,0.41666666666666663,0.0,0.25,0.0,0.0,0
0.0012970167315175098,0.3835616438356165,0.1,7.770878675904541e-05,0.11925628140703519,0.16666666666666666,0.0,0.0,0.0,0.5,0
7.134304409857327e-05,0.41095890410958896,0.0,0.0001791673310238645,0.4020100502512563,0.3333333333333333,0.0,0.25,0.0,0.75,0
0.00010375719844357977,0.5205479452054793,0.0,0.0001402981832178599,0.3022914572864322,0.25,0.0,0.25,0.0,0.5,0
2.1775657587548637e-05,0.5205479452054793,0.0,0.00013084039260969976,0.1992562814070352,0.20833333333333331,0.0,0.25,0.0,0.5,0
0.0012995876627756161,0.1232876712328767,0.1,0.00013311398999230176,0.07879396984924623,0.20833333333333331,0.0,0.0,0.0,0.0,0
4.713454734111543e-05,0.726027397260274,0.0,1.2406737490377213e-05,0.10225125628140704,0.3333333333333333,0.0,0.0,0.0,0.25,0
0.0006486381063553826,0.1780821917808219,0.0,0.0001624879299461124,0.16482412060301507,0.125,0.0,0.25,0.0,0.0,0
0.00011821951750972762,0.5616438356164384,0.0,0.00015644244880677445,0.21105527638190955,0.3333333333333333,0.0,0.25,0.0,0.0,0
0.0011763584345006485,0.4794520547945205,0.2,0.00034762329638183214,0.19356783919597992,0.6666666666666666,0.0,0.5,0.0,0.0,0
0.0003893950869001296,0.5205479452054793,0.2,0.0009656810446497306,0.02613065326633166,0.4583333333333333,0.0,0.25,0.0,0.0,0
0.0006911251193255513,0.4931506849315069,0.0,0.00041922157274826787,0.09694472361809046,0.25,0.0,0.5,0.0,0.25,0
0.0008314353891050583,0.1917808219178082,0.0,0.001306509648960739,0.02613065326633166,0.41666666666666663,0.0,0.5,0.0,0.5,0
0.0006835337302204929,0.2328767123287671,0.1,0.0006355224126250962,0.08040201005025126,0.5,0.0,0.25,0.0,0.5,0
5.641022697795071e-05,0.2328767123287671,0.0,0.00014748794380292532,0.04824120603015076,0.375,0.0,0.25,0.0,0.0,0
2.3878367055771724e-05,0.5068493150684932,0.0,0.0002919741778290993,0.13517587939698494,0.5833333333333333,0.0,0.25,0.0,0.0,0
2.8388680933852137e-05,0.6438356164383561,0.0,0.00014554005773672053,0.11055276381909548,0.125,0.0,0.25,0.0,0.0,0
0.0012605743320363164,0.35616438356164376,0.1,0.00022957034795996917,0.10452261306532663,0.25,0.0,0.25,0.0,0.5,0
6.550735927367056e-05,0.821917808219178,0.0,0.00010523523402617397,0.11658291457286432,0.5833333333333333,0.0,0.0,0.0,0.0,0
2.927639040207523e-05,0.6164383561643836,0.0,9.182964126250961e-05,0.11608040201005025,0.41666666666666663,0.0,0.0,0.0,0.25,0
0.000319542775616083,0.6164383561643836,0.0,0.00022695232717474982,0.19095477386934676,0.7916666666666666,0.0,0.5,0.0,0.0,0
0.001009471581063554,0.5753424657534245,0.0,0.00020908643494996147,0.14954773869346735,0.25,0.0,0.0,0.0,0.0,0
0.00010417956290531776,0.2054794520547945,0.0,4.895094919168591e-05,0.10050251256281408,0.5416666666666666,0.0,0.0,0.0,0.0,0
0.0011663705291828793,0.3150684931506849,0.30000000000000004,0.00026482083833718247,0.9212663316582915,0.625,0.0,0.75,0.0,0.75,0
0.0001410872166018158,0.0684931506849315,0.0,0.0069284064665127015,0.001407035175879397,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0001406458651102464,0.6575342465753424,0.0,0.00027218976520400307,0.14,0.7916666666666666,0.0,0.5,0.0,0.5,0
1.1193826199740595e-06,0.27397260273972607,0.0,0.00019476852347959968,0.2190954773869347,0.4583333333333333,0.0,0.5,0.0,0.75,0
0.0,0.41095890410958896,0.0,0.00041698742648190915,0.07813065326633166,0.20833333333333331,0.0,0.25,0.0,0.5,0
0.0002500523476005188,0.5753424657534245,0.0,3.0526412625096222e-06,0.5829145728643217,0.041666666666666664,0.0,0.0,0.0,0.0,0
2.474381063553826e-05,0.3972602739726027,0.0,0.00017222499384141645,0.183356783919598,0.375,0.0,0.25,0.0,0.25,0
7.072565110246433e-05,0.5890410958904109,0.0,0.0002048838414164742,0.27949748743718594,0.20833333333333331,0.0,0.25,0.0,0.0,0
2.8144031128404667e-05,0.6712328767123288,0.0,1.43686597382602e-05,0.21105527638190955,0.7916666666666666,0.0,0.0,0.0,0.0,0
0.00013234923476005187,0.5616438356164384,0.0,0.00011914001231716704,0.24623115577889448,0.25,0.0,0.5,0.0,0.25,0
3.421771206225681e-05,0.3424657534246575,0.1,1.8473287143956887e-06,0.15075376884422112,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0006063929169909208,0.4383561643835617,0.0,0.0006994432748267898,0.021306532663316585,0.20833333333333331,0.0,0.25,0.0,0.0,0
1.74531906614786e-05,0.3972602739726027,0.0,0.015762315257890683,0.0020100502512562816,0.7083333333333333,0.0,0.25,0.0,0.5,0
0.0004962950402075226,0.1232876712328767,0.0,0.00011990470207852194,0.062311557788944726,0.25,0.0,0.0,0.0,0.0,0
0.00029984630998702985,0.1095890410958904,0.0,0.0004960698822170901,0.17085427135678394,0.375,0.0,0.5,0.0,0.25,0
8.021083009079118e-05,0.4794520547945205,0.0,0.0005716320808314087,0.12341708542713568,0.3333333333333333,0.0,0.5,0.0,0.25,0
4.487498832684824e-05,0.8904109589041094,0.0,2.405395688991532e-06,0.16080402010050251,0.08333333333333333,0.0,0.0,0.0,0.0,0
0.00039921178339818417,0.3150684931506849,0.0,7.604329792147806e-05,0.10050251256281408,0.41666666666666663,0.0,0.0,0.0,0.0,0
0.0002125359662775616,0.726027397260274,0.0,0.00029312088221709003,0.1930854271356784,0.41666666666666663,0.0,0.5,0.0,0.0,0
0.0008966204902723734,0.3698630136986301,0.0,0.000233809363356428,0.19296482412060303,0.3333333333333333,0.0,0.5,0.0,0.25,0
0.0007921899390402075,0.4383561643835617,0.1,0.00010016627020785218,0.15075376884422112,0.08333333333333333,0.0,0.25,0.0,0.0,0
0.0007100448664072634,0.32876712328767127,0.0,0.0005899305411855273,0.1699497487437186,0.41666666666666663,0.0,0.5,0.0,1.0,0
0.00030757606095979244,0.3835616438356165,0.0,0.00022137156120092378,0.15075376884422112,0.29166666666666663,0.0,0.25,0.0,0.25,0
0.000746096317769131,0.3698630136986301,0.0,0.0002825769576597382,0.12034170854271357,0.29166666666666663,0.0,0.25,0.0,0.25,0
8.354281452658885e-06,0.0958904109589041,0.0,2.356697844495766e-05,0.1628140703517588,0.3333333333333333,0.0,0.0,0.0,0.0,0
0.0011775263398184177,0.1232876712328767,0.1,4.758184526558891e-05,0.13266331658291458,0.08333333333333333,0.0,0.0,0.0,0.0,0
0.0,0.3698630136986301,0.0,0.00011754504541955351,0.1672964824120603,0.3333333333333333,0.0,0.0,0.0,0.25,0
7.014945006485082e-05,0.6027397260273972,0.0,0.00048505964357197846,0.08040201005025126,0.8333333333333333,0.0,0.5,0.0,0.0,0
4.245089364461737e-05,0.4931506849315069,0.0,0.00030271979137798307,0.20434170854271358,0.4583333333333333,0.0,0.75,0.0,0.25,0
0.0012812481076523994,0.3698630136986301,0.1,0.00014053465511932255,0.06450251256281407,0.125,0.1,0.25,0.0,0.0,0
0.0011407105019455254,0.3150684931506849,0.0,0.0006451890130869899,0.07236180904522614,0.3333333333333333,0.0,0.25,0.0,0.75,0
0.00109987851232166,0.1232876712328767,0.0,9.363566435719783e-05,0.22010050251256283,0.20833333333333331,0.0,0.0,0.0,0.0,0
0.000983754409857328,0.4931506849315069,0.1,0.0005880148260200154,0.11624120603015076,0.75,0.0,0.5,0.0,0.25,0
0.0012970167315175098,0.6986301369863013,0.0,0.0,0.1492462311557789,0.20833333333333331,0.0,0.0,0.0,0.0,0
0.0012970167315175098,0.2054794520547945,0.0,0.0001510015388760585,0.0271356783919598,0.08333333333333333,0.0,0.0,0.0,0.5,0
2.910728015564202e-05,0.6575342465753424,0.0,4.466873749037721e-06,0.16279396984924624,0.25,0.0,0.0,0.0,0.0,0
0.00017339381452658885,0.0547945205479452,0.0,7.204966127790608e-06,0.08373869346733669,0.08333333333333333,0.0,0.0,0.0,0.0,0
0.0012970167315175098,0.6301369863013697,0.0,0.00026264547421093147,0.13495477386934673,0.375,0.0,0.25,0.0,0.0,0
0.00025309700259403375,0.6164383561643836,0.0,6.168699769053118e-05,0.1407035175879397,0.4583333333333333,0.0,0.0,0.0,0.25,0
1.7319377431906613e-06,0.7123287671232876,0.0,2.907896843725943e-06,0.18090452261306533,0.5,0.0,0.25,0.0,0.0,0
6.005658495460441e-05,0.24657534246575336,0.0,0.00017841830484988452,0.10552763819095477,0.25,0.0,0.25,0.0,0.0,0
0.00016001987678339818,0.30136986301369856,0.0,0.00030583797613548884,0.10653266331658293,0.375,0.0,0.5,0.0,0.75,0
0.0009383032477302206,0.3972602739726027,0.0,0.00030675270977675135,0.14203015075376885,0.41666666666666663,0.0,0.5,0.0,0.5,0
8.716671725032426e-05,0.1506849315068493,0.0,0.0002364580792917629,0.15075376884422112,0.75,0.0,0.25,0.0,0.0,0
9.941009597924773e-05,0.35616438356164376,0.0,0.00030949817782909933,0.12227135678391961,0.25,0.0,0.25,0.0,0.75,0
0.0010717165071335928,0.0821917808219178,0.0,0.0005161115427251732,0.062311557788944726,0.25,0.0,0.25,0.0,0.0,0
0.0010752906653696498,0.21917808219178087,0.2,0.00042760680061585836,0.07101507537688442,0.3333333333333333,0.0,0.0,0.0,0.0,0
8.284173800259404e-06,0.2602739726027397,0.0,0.00012298371131639723,0.09547738693467338,0.375,0.0,0.25,0.0,0.0,0
3.5200142671854735e-06,0.7534246575342465,0.0,0.0001975544996150885,0.12820100502512563,0.41666666666666663,0.0,0.75,0.0,0.25,0
0.0007161823994811931,0.1917808219178082,0.0,0.00014673620400307928,0.04279396984924623,0.25,0.0,0.0,0.0,0.0,0
0.0012944241245136186,0.1643835616438356,0.0,0.0002627945996920708,0.06834170854271357,0.29166666666666663,0.0,0.25,0.0,0.0,0
0.0013193474604409857,0.35616438356164376,0.30000000000000004,0.00048032148267898383,0.20100502512562815,0.29166666666666663,0.0,0.25,0.0,0.25,0
1.092967185473411e-05,0.547945205479452,0.0,0.00021723672517321016,0.12954773869346733,0.625,0.0,0.25,0.0,0.5,0
4.2362552529182874e-05,0.6164383561643836,0.0,0.00046558240877598146,0.10653266331658293,0.29166666666666663,0.0,0.5,0.0,0.0,0
0.0001866820402075227,0.547945205479452,0.0,0.0001716334842186297,0.12241206030150754,0.375,0.0,0.25,0.0,0.0,0
0.0004988925317769131,0.0273972602739726,0.0,3.9119859122401844e-05,0.011055276381909548,0.08333333333333333,0.0,0.0,0.0,0.0,0
0.0012814557717250323,0.27397260273972607,0.4,0.00026945783294842184,0.11718592964824122,0.375,0.0,0.5,0.0,0.75,0
0.00024688872373540853,0.5616438356164384,0.1,0.0003260464703618168,0.19095477386934676,0.5,0.0,0.5,0.0,0.0,0
0.00043979255901426716,0.1780821917808219,0.0,0.00037866378983833715,0.08542713567839197,0.20833333333333331,0.0,0.5,0.0,0.0,0
0.0002767640972762646,0.1917808219178082,0.0,0.00016570792224788298,0.19262311557788947,0.29166666666666663,0.0,0.25,0.0,0.25,0
0.0003400501634241245,0.3972602739726027,0.0,0.0001574296312548114,0.175035175879397,0.5,0.0,0.25,0.0,0.25,0
7.375604150453955e-05,0.5890410958904109,0.0,0.00011724976905311778,0.12759798994974875,0.20833333333333331,0.0,0.25,0.0,0.25,0
0.00020254299481193256,0.4520547945205479,0.0,0.00024708554734411087,0.17927638190954776,0.4583333333333333,0.0,0.5,0.0,0.0,0
5.294434500648509e-06,0.7397260273972601,0.0,2.565221709006928e-06,0.06030150753768845,0.375,0.0,0.0,0.0,0.0,0
9.886878988326848e-05,0.8767123287671232,0.0,7.458054657428791e-06,0.12239195979899498,0.125,0.0,0.0,0.0,0.0,0
2.593514915693904e-07,0.3150684931506849,0.0,0.0,0.09045226130653267,0.08333333333333333,0.0,0.0,0.0,0.25,0
0.00028293036575875486,0.5068493150684932,0.0,0.000334566401847575,0.13045226130653267,0.4583333333333333,0.0,0.5,0.0,0.25,0
0.0009153896342412451,0.1780821917808219,0.2,0.00012437993302540415,0.06964824120603015,0.20833333333333331,0.2,0.0,0.0,0.0,0
0.000643450402075227,0.4246575342465753,0.0,0.0011458902917628943,0.020100502512562814,0.29166666666666663,0.0,0.5,0.0,0.25,0
0.0012970167315175098,0.3150684931506849,0.0,0.0,2.0100502512562815e-05,0.0,0.0,0.0,0.0,0.5,0
0.0012970167315175098,0.5890410958904109,0.0,0.0002562747682832948,0.12393969849246232,0.125,0.0,0.25,0.0,0.0,0
7.937267185473411e-06,0.46575342465753417,0.0,0.0002160072817551963,0.18558793969849247,0.3333333333333333,0.0,0.25,0.0,0.0,0
2.3254761348897536e-05,0.6575342465753424,0.0,0.00012262053271747497,0.20100502512562815,0.5416666666666666,0.0,0.25,0.0,0.0,0
0.00033482447989623864,0.1232876712328767,0.0,2.4590504234026173e-05,0.12142713567839197,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0002054566653696498,0.2328767123287671,0.0,0.00017997740415704385,0.5025125628140704,0.41666666666666663,0.0,0.75,0.0,0.0,0
0.0006210342062256809,0.1917808219178082,0.0,9.935109160892993e-05,0.1306532663316583,0.16666666666666666,0.0,0.0,0.0,0.0,0
4.3325813229571983e-05,0.3698630136986301,0.0,0.0003117288560431101,0.07979899497487437,0.41666666666666663,0.0,0.25,0.0,0.25,0
0.000957407989623865,0.24657534246575336,0.0,0.00022883097921478057,0.11845226130653266,0.25,0.0,0.25,0.0,0.75,0
0.0009770747963683526,0.1643835616438356,0.0,0.00026131016089299457,0.04824120603015076,0.25,0.0,0.25,0.0,0.25,0
0.0012970167315175098,0.1643835616438356,0.0,0.0005067412478829869,0.07885427135678393,0.08333333333333333,0.0,0.25,0.0,0.25,0
8.497266796368352e-05,0.6027397260273972,0.0,4.9410595073133174e-05,0.21105527638190955,0.5833333333333333,0.0,0.25,0.0,0.0,0
8.150181452658884e-05,0.41095890410958896,0.1,0.0001453082155504234,0.22914572864321608,0.4583333333333333,0.0,0.25,0.0,0.75,0
0.0006852321582360571,0.4794520547945205,0.0,0.000297976752886836,0.1038391959798995,0.29166666666666663,0.0,0.5,0.0,0.5,0
0.0002577291932555123,0.6438356164383561,0.0,0.00018116165204003077,0.1695276381909548,0.20833333333333331,0.0,0.5,0.0,0.0,0
0.0,0.5890410958904109,0.0,0.0001945984611239415,0.07941708542713569,0.6666666666666666,0.0,0.5,0.0,0.0,0
0.0011076339727626458,0.4794520547945205,0.2,0.0001225106828329484,0.054291457286432164,0.3333333333333333,0.1,0.0,0.0,0.0,0
0.00035082552010376136,0.5890410958904109,0.0,9.350076212471132e-05,0.04962814070351759,0.08333333333333333,0.0,0.0,0.0,0.0,0
0.00041191195979247726,0.35616438356164376,0.0,0.0004266091131639722,0.1172462311557789,0.29166666666666663,0.0,0.5,0.0,0.5,0
0.0,0.1643835616438356,0.0,7.472470977675134e-05,0.11718592964824122,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0004220660635538262,0.5890410958904109,0.0,0.00031442289530408,0.1658291457286432,0.4583333333333333,0.0,0.5,0.0,0.0,0
8.74748897535668e-06,0.3150684931506849,0.0,0.00020747653040800615,0.13467336683417086,0.875,0.0,0.25,0.0,0.5,0
3.945118287937744e-05,0.3698630136986301,0.0,0.0001713390400307929,0.22512562814070353,0.3333333333333333,0.0,0.25,0.0,0.75,0
0.0012970167315175098,0.6575342465753424,0.1,5.4212882986913e-05,0.044221105527638194,0.08333333333333333,0.1,0.0,0.125,0.0,0
2.525123216601816e-07,0.3835616438356165,0.0,8.110995381062355e-05,0.16080402010050251,0.29166666666666663,0.0,0.25,0.0,0.25,0
0.00023558589753566795,0.136986301369863,0.1,9.129146112394148e-05,0.030150753768844223,0.125,0.1,0.0,0.0,0.0,0
0.0005338345966277562,0.0684931506849315,0.0,8.023398306389529e-05,0.08040201005025126,0.20833333333333331,0.0,0.0,0.0,0.0,0
1.9156634241245136e-05,0.5342465753424657,0.0,0.0001059313317936874,0.2613065326633166,0.20833333333333331,0.0,0.25,0.0,0.0,0
0.00031450079247730226,0.3972602739726027,0.1,0.0002770892940723633,0.11859296482412061,0.375,0.0,0.5,0.0,0.25,0
0.0,0.5890410958904109,0.0,0.0004475818137028483,0.06960804020100503,0.41666666666666663,0.0,0.25,0.0,0.0,0
0.0,0.5890410958904109,0.2,9.20785596612779e-05,0.16080402010050251,0.5833333333333333,0.0,0.25,0.0,0.0,0
0.0012970167315175098,0.6027397260273972,0.0,0.00019534199384141644,0.10050251256281408,0.041666666666666664,0.0,0.0,0.0,0.25,0
1.7062407263294422e-05,0.2054794520547945,0.0,0.00014849871978444957,0.22192964824120603,0.4583333333333333,0.0,0.5,0.0,0.5,0
0.0005681673281452659,0.3424657534246575,0.0,0.00021831679060816013,0.2626532663316583,0.5833333333333333,0.0,0.5,0.0,0.5,0
0.0009291072127107651,0.136986301369863,0.1,0.0005155100492686682,0.03819095477386935,0.5,0.0,0.0,0.0,0.25,0
2.044016861219196e-05,0.6575342465753424,0.0,0.00022331372594303308,0.1497889447236181,0.5416666666666666,0.0,0.75,0.0,0.0,0
9.006415693904021e-05,0.3150684931506849,0.2,0.0007611218552732871,0.13869346733668342,0.41666666666666663,0.0,0.75,0.125,0.0,0
8.646517509727627e-06,0.41095890410958896,0.0,0.00014153072363356427,0.0890854271356784,0.125,0.0,0.25,0.0,0.25,0
0.0,0.5342465753424657,0.0,7.186693610469591e-05,0.22110552763819097,0.29166666666666663,0.0,0.25,0.0,0.25,0
6.0780163424124504e-05,0.2054794520547945,0.0,0.0001515811062355658,0.14800000000000002,0.4583333333333333,0.0,0.5,0.0,0.25,0
0.00012279126588845654,0.21917808219178087,0.0,0.00031760219399538106,0.10779899497487437,0.4583333333333333,0.0,0.25,0.0,0.75,0
0.000895654540856031,0.1095890410958904,0.0,0.00013488610315627405,0.0763819095477387,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.0012970167315175098,0.4520547945205479,0.0,0.000188679298691301,0.0542713567839196,0.125,0.0,0.0,0.0,0.0,0
0.0003283397561608301,0.3698630136986301,0.0,4.216450500384911e-05,0.18090452261306533,0.08333333333333333,0.0,0.0,0.0,0.5,0
0.0012820605343709468,0.27397260273972607,0.0,9.941961739799845e-05,0.056944723618090456,0.125,0.0,0.0,0.0,0.0,0
0.0009171119105058365,0.35616438356164376,0.0,0.00036052075442648187,0.053587939698492466,0.125,0.0,0.25,0.0,0.0,0
0.0006015908806744488,0.0821917808219178,0.0,0.00018377490993071592,0.08375879396984925,0.3333333333333333,0.0,0.0,0.0,0.0,0
7.60013878080415e-05,0.4794520547945205,0.0,0.0002956157282525019,0.23296482412060301,0.5,0.0,0.5,0.0,1.0,0
0.0012970167315175098,0.0958904109589041,0.0,0.00019560467436489606,0.04174874371859297,0.08333333333333333,0.0,0.0,0.0,0.5,0
0.0001209040765239948,0.4520547945205479,0.0,0.0003665970100076982,0.05025125628140704,0.41666666666666663,0.0,0.25,0.0,0.0,0
0.00010568883138780804,0.7945205479452053,0.0,0.00013578132255581216,0.14345728643216082,0.41666666666666663,0.0,0.25,0.0,0.0,0
0.0003145791997405966,0.24657534246575336,0.0,0.00031504904926866816,0.14472361809045228,0.5,0.0,0.5,0.0,0.25,0
0.000241971411154345,0.5068493150684932,0.0,0.00023871720708237102,0.11587939698492462,0.29166666666666663,0.0,0.5,0.0,0.0,0
2.9477198443579766e-06,0.2328767123287671,0.0,0.00015992893456505,0.1172462311557789,0.3333333333333333,0.0,0.25,0.0,0.75,0
0.0005153860025940337,0.1917808219178082,0.1,0.0007529671893764433,0.06699497487437187,0.7083333333333333,0.0,0.25,0.0,0.5,0
