pct_valid,avg_cost,t,μ,γ,k
1.0,17.548219282878822,10,0.1,0.5,2
1.0,12.032871643959313,1,0.25,0.5,2
1.0,15.796202075182508,2,0.25,0.5,2
1.0,17.545654732725144,3,0.25,0.5,2
1.0,19.27225985711069,4,0.25,0.5,2
1.0,20.84682229981347,5,0.25,0.5,2
1.0,21.48115453135609,6,0.25,0.5,2
1.0,22.14858911985141,7,0.25,0.5,2
1.0,22.612828217629044,8,0.25,0.5,2
1.0,23.22584767021433,9,0.25,0.5,2
1.0,23.475093184053613,10,0.25,0.5,2
1.0,2.4413111231467415,1,0.01,0.75,2
1.0,2.963106478005811,2,0.01,0.75,2
1.0,3.0199337741083006,3,0.01,0.75,2
1.0,3.9433488306260713,4,0.01,0.75,2
1.0,4.047221268969613,5,0.01,0.75,2
1.0,4.253234063627348,6,0.01,0.75,2
1.0,4.476605857119878,7,0.01,0.75,2
1.0,4.998999899979996,8,0.01,0.75,2
1.0,5.960704656330492,9,0.01,0.75,2
1.0,6.140846847137617,10,0.01,0.75,2
1.0,8.536392680752218,1,0.1,0.75,2
1.0,11.036756769993623,2,0.1,0.75,2
1.0,13.427583550289311,3,0.1,0.75,2
1.0,15.386682553429122,4,0.1,0.75,2
1.0,16.764844168676312,5,0.1,0.75,2
1.0,18.297267555566876,6,0.1,0.75,2
1.0,20.2210286583052,7,0.1,0.75,2
1.0,20.572068442429416,8,0.1,0.75,2
1.0,21.393690658696556,9,0.1,0.75,2
1.0,22.3035871554331,10,0.1,0.75,2
1.0,13.212115651931,1,0.25,0.75,2
1.0,17.06692708134655,2,0.25,0.75,2
1.0,19.948684167132434,3,0.25,0.75,2
1.0,20.912914670126693,4,0.25,0.75,2
1.0,22.63006849304704,5,0.25,0.75,2
1.0,23.697468219200132,6,0.25,0.75,2
1.0,24.336392501765754,7,0.25,0.75,2
1.0,24.7467169539719,8,0.25,0.75,2
1.0,25.183724903198897,9,0.25,0.75,2
1.0,25.499019588995974,10,0.25,0.75,2
1.0,1.7860571099491753,1,0.01,0.9,2
1.0,4.9213819197457145,2,0.01,0.9,2
1.0,5.291502622129182,3,0.01,0.9,2
1.0,5.620498198558559,4,0.01,0.9,2
1.0,6.05640157189069,5,0.01,0.9,2
1.0,7.3266636336056825,6,0.01,0.9,2
1.0,7.739509028355741,7,0.01,0.9,2
1.0,8.14002456998749,8,0.01,0.9,2
1.0,8.369587803470372,9,0.01,0.9,2
1.0,10.100000000000003,10,0.01,0.9,2
1.0,6.2896740774065565,1,0.1,0.9,2
1.0,11.508692367076291,2,0.1,0.9,2
1.0,13.564291356351799,3,0.1,0.9,2
1.0,15.584928617096715,4,0.1,0.9,2
1.0,17.486566272427535,5,0.1,0.9,2
1.0,18.94043294119752,6,0.1,0.9,2
1.0,19.5984693279858,7,0.1,0.9,2
1.0,20.465825172711707,8,0.1,0.9,2
1.0,21.624985549128127,9,0.1,0.9,2
1.0,22.479323833247303,10,0.1,0.9,2
1.0,13.16206670701832,1,0.25,0.9,2
1.0,17.093566041057674,2,0.25,0.9,2
1.0,20.498292611825022,3,0.25,0.9,2
1.0,22.818194494744766,4,0.25,0.9,2
1.0,24.10331927349427,5,0.25,0.9,2
1.0,25.198611072834954,6,0.25,0.9,2
1.0,26.33021078533175,7,0.25,0.9,2
1.0,26.969427135184024,8,0.25,0.9,2
1.0,27.287176475406913,9,0.25,0.9,2
1.0,27.802877548915696,10,0.25,0.9,2
1.0,0.9219544457292893,1,0.01,0.5,3
1.0,2.641968962724582,2,0.01,0.5,3
1.0,3.1288975694324046,3,0.01,0.5,3
1.0,3.2924155266308666,4,0.01,0.5,3
1.0,3.6455452267116377,5,0.01,0.5,3
1.0,4.0174618853201345,6,0.01,0.5,3
1.0,4.570557952810576,7,0.01,0.5,3
1.0,5.167204273105526,8,0.01,0.5,3
1.0,5.21536192416212,9,0.01,0.5,3
1.0,5.452522352086235,10,0.01,0.5,3
1.0,6.620422947214175,1,0.1,0.5,3
1.0,8.501176389182854,2,0.1,0.5,3
1.0,10.528532661297112,3,0.1,0.5,3
1.0,13.25141501878196,4,0.1,0.5,3
1.0,14.656056768449012,5,0.1,0.5,3
1.0,16.138773187575325,6,0.1,0.5,3
1.0,16.645119404798518,7,0.1,0.5,3
1.0,17.599147706636256,8,0.1,0.5,3
1.0,18.635181780707164,9,0.1,0.5,3
1.0,19.025246384738363,10,0.1,0.5,3
1.0,10.476163419878484,1,0.25,0.5,3
1.0,14.981321704042008,2,0.25,0.5,3
1.0,17.629804309747747,3,0.25,0.5,3
1.0,19.94417208108675,4,0.25,0.5,3
1.0,20.956621865176654,5,0.25,0.5,3
1.0,21.772000367444427,6,0.25,0.5,3
1.0,22.357325421436265,7,0.25,0.5,3
1.0,22.84710047248885,8,0.25,0.5,3
1.0,23.544850817110742,9,0.25,0.5,3
1.0,24.146014163832515,10,0.25,0.5,3
1.0,1.2999999999999998,1,0.01,0.75,3
1.0,4.309292285283051,2,0.01,0.75,3
1.0,4.641120554348919,3,0.01,0.75,3
1.0,5.009990019950141,4,0.01,0.75,3
1.0,5.514526271584897,5,0.01,0.75,3
1.0,5.926212956011623,6,0.01,0.75,3
1.0,6.288879073412051,7,0.01,0.75,3
1.0,6.376519426771946,8,0.01,0.75,3
1.0,7.649836599562113,9,0.01,0.75,3
1.0,7.883527129400903,10,0.01,0.75,3
1.0,7.816648898345123,1,0.1,0.75,3
1.0,10.397595875970563,2,0.1,0.75,3
1.0,12.614673994994881,3,0.1,0.75,3
1.0,14.125862805506788,4,0.1,0.75,3
1.0,16.80148802933836,5,0.1,0.75,3
1.0,17.777513886930315,6,0.1,0.75,3
1.0,18.236501857538364,7,0.1,0.75,3
1.0,18.77711372921835,8,0.1,0.75,3
1.0,19.725871336901704,9,0.1,0.75,3
1.0,20.357553880562374,10,0.1,0.75,3
1.0,13.531444860028811,1,0.25,0.75,3
1.0,17.139136501002614,2,0.25,0.75,3
1.0,20.099751242241787,3,0.25,0.75,3
1.0,21.407942451342684,4,0.25,0.75,3
1.0,22.60840551653301,5,0.25,0.75,3
1.0,23.360222601679126,6,0.25,0.75,3
1.0,24.798185417485698,7,0.25,0.75,3
1.0,25.237075900349478,8,0.25,0.75,3
1.0,25.564232826353315,9,0.25,0.75,3
1.0,25.92431291278518,10,0.25,0.75,3
1.0,3.6318039594669767,1,0.01,0.9,3
1.0,4.643274706497561,2,0.01,0.9,3
1.0,5.1283525619832355,3,0.01,0.9,3
1.0,5.488169093604899,4,0.01,0.9,3
1.0,5.602677931132577,5,0.01,0.9,3
1.0,5.688585061331158,6,0.01,0.9,3
1.0,6.4884512790033355,7,0.01,0.9,3
1.0,6.842514157822403,8,0.01,0.9,3
1.0,7.513321502504736,9,0.01,0.9,3
1.0,7.680494775728971,10,0.01,0.9,3
1.0,7.780102827083973,1,0.1,0.9,3
1.0,10.749883720301353,2,0.1,0.9,3
1.0,13.003076559030179,3,0.1,0.9,3
1.0,15.329709716755897,4,0.1,0.9,3
1.0,16.04182034558423,5,0.1,0.9,3
1.0,17.108769681072925,6,0.1,0.9,3
1.0,18.38151245137353,7,0.1,0.9,3
1.0,20.350675664458915,8,0.1,0.9,3
1.0,20.774022239325735,9,0.1,0.9,3
1.0,21.277687844312414,10,0.1,0.9,3
1.0,13.90575420464493,1,0.25,0.9,3
1.0,19.038907531683645,2,0.25,0.9,3
1.0,21.285441033720684,3,0.25,0.9,3
1.0,22.812934927360843,4,0.25,0.9,3
1.0,24.72367286630367,5,0.25,0.9,3
1.0,25.838343600161377,6,0.25,0.9,3
1.0,26.787870389413197,7,0.25,0.9,3
1.0,27.361286519460307,8,0.25,0.9,3
1.0,27.689709279802855,9,0.25,0.9,3
1.0,27.989819577839377,10,0.25,0.9,3
1.0,1.5033296378372907,1,0.01,0.5,4
1.0,3.4641016151377557,2,0.01,0.5,4
1.0,4.50777106783386,3,0.01,0.5,4
1.0,4.81663783151692,4,0.01,0.5,4
1.0,4.931531202375183,5,0.01,0.5,4
1.0,5.452522352086236,6,0.01,0.5,4
1.0,7.688953114696438,7,0.01,0.5,4
1.0,7.946068210127575,8,0.01,0.5,4
1.0,8.39761871008681,9,0.01,0.5,4
1.0,8.422588675698229,10,0.01,0.5,4
1.0,7.677890335241838,1,0.1,0.5,4
1.0,8.88425573697651,2,0.1,0.5,4
1.0,11.123848254988022,3,0.1,0.5,4
1.0,12.45833054626502,4,0.1,0.5,4
1.0,13.631214179228499,5,0.1,0.5,4
1.0,14.935862880998878,6,0.1,0.5,4
1.0,16.492422502470646,7,0.1,0.5,4
1.0,17.468256925062676,8,0.1,0.5,4
1.0,17.695197088475737,9,0.1,0.5,4
1.0,19.27303816215804,10,0.1,0.5,4
1.0,11.223635774560758,1,0.25,0.5,4
1.0,14.181325749026433,2,0.25,0.5,4
1.0,16.752611736681544,3,0.25,0.5,4
1.0,19.24240109757616,4,0.25,0.5,4
1.0,20.672445428637616,5,0.25,0.5,4
1.0,21.634925467863305,6,0.25,0.5,4
1.0,22.153329320894418,7,0.25,0.5,4
1.0,22.818632737304842,8,0.25,0.5,4
1.0,23.92759912736755,9,0.25,0.5,4
1.0,24.175193897878053,10,0.25,0.5,4
1.0,2.3237900077244515,1,0.01,0.75,4
1.0,2.6981475126464094,2,0.01,0.75,4
1.0,3.401470270338991,3,0.01,0.75,4
1.0,4.544227107000706,4,0.01,0.75,4
1.0,7.2622310621461255,5,0.01,0.75,4
1.0,7.635443667528433,6,0.01,0.75,4
1.0,7.773673520286278,7,0.01,0.75,4
1.0,7.952358140828419,8,0.01,0.75,4
1.0,8.960468737739117,9,0.01,0.75,4
1.0,9.063112048297763,10,0.01,0.75,4
1.0,7.624959016283302,1,0.1,0.75,4
1.0,9.475758544834289,2,0.1,0.75,4
1.0,11.827933040053958,3,0.1,0.75,4
1.0,13.493702234746403,4,0.1,0.75,4
1.0,14.62121745956882,5,0.1,0.75,4
1.0,16.27574883069901,6,0.1,0.75,4
1.0,16.90236669818757,7,0.1,0.75,4
1.0,17.363755354185344,8,0.1,0.75,4
1.0,18.115739013355213,9,0.1,0.75,4
1.0,19.48152971406507,10,0.1,0.75,4
1.0,15.019986684414876,1,0.25,0.75,4
1.0,18.112150617748302,2,0.25,0.75,4
1.0,20.19183003098036,3,0.25,0.75,4
1.0,21.822694609053215,4,0.25,0.75,4
1.0,22.8954143880385,5,0.25,0.75,4
1.0,24.16153968603823,6,0.25,0.75,4
1.0,24.73863375370597,7,0.25,0.75,4
1.0,25.197222069109134,8,0.25,0.75,4
1.0,25.551516589040276,9,0.25,0.75,4
1.0,26.06779622446056,10,0.25,0.75,4
1.0,3.152776554086891,1,0.01,0.9,4
1.0,3.3421549934136823,2,0.01,0.9,4
1.0,5.03388517946129,3,0.01,0.9,4
1.0,5.530822723609935,4,0.01,0.9,4
1.0,5.763679380395827,5,0.01,0.9,4
1.0,6.065476073648302,6,0.01,0.9,4
1.0,6.746851117373202,7,0.01,0.9,4
1.0,6.862943974709397,8,0.01,0.9,4
1.0,7.4498322128756715,9,0.01,0.9,4
1.0,7.569676347110227,10,0.01,0.9,4
1.0,6.526101439603894,1,0.1,0.9,4
1.0,9.713392816107051,2,0.1,0.9,4
1.0,12.044500819876268,3,0.1,0.9,4
1.0,14.8256534425974,4,0.1,0.9,4
1.0,16.54629867976522,5,0.1,0.9,4
1.0,18.466185312619395,6,0.1,0.9,4
1.0,19.312172327317302,7,0.1,0.9,4
1.0,20.48365201813388,8,0.1,0.9,4
1.0,21.769933394477814,9,0.1,0.9,4
1.0,22.16912267095837,10,0.1,0.9,4
1.0,11.20803283364213,1,0.25,0.9,4
1.0,17.050806432541545,2,0.25,0.9,4
1.0,20.063150300987136,3,0.25,0.9,4
1.0,21.42358513414597,4,0.25,0.9,4
1.0,23.106276203663807,5,0.25,0.9,4
1.0,24.388521890430347,6,0.25,0.9,4
1.0,25.058930543820107,7,0.25,0.9,4
1.0,26.238711858625994,8,0.25,0.9,4
1.0,26.873406929527942,9,0.25,0.9,4
1.0,27.291024165465107,10,0.25,0.9,4
1.0,1.2529964086141667,1,0.01,0.5,5
1.0,2.2158519806160344,2,0.01,0.5,5
1.0,3.5832945734337844,3,0.01,0.5,5
1.0,4.226109321823089,4,0.01,0.5,5
1.0,5.1759057178430155,5,0.01,0.5,5
1.0,5.486346689738083,6,0.01,0.5,5
1.0,5.698245343963352,7,0.01,0.5,5
1.0,5.838664230798002,8,0.01,0.5,5
1.0,6.041522986797287,9,0.01,0.5,5
1.0,6.384355879804948,10,0.01,0.5,5
1.0,8.095677859203642,1,0.1,0.5,5
1.0,9.666954018717586,2,0.1,0.5,5
1.0,11.299115009592569,3,0.1,0.5,5
1.0,13.280060240827227,4,0.1,0.5,5
1.0,14.161567709826484,5,0.1,0.5,5
1.0,15.697133496278871,6,0.1,0.5,5
1.0,16.3743702168969,7,0.1,0.5,5
1.0,16.831815113053022,8,0.1,0.5,5
1.0,17.96106901050158,9,0.1,0.5,5
1.0,18.9570567335755,10,0.1,0.5,5
1.0,11.600862036935016,1,0.25,0.5,5
1.0,15.92702106484449,2,0.25,0.5,5
1.0,17.587495557924107,3,0.25,0.5,5
1.0,19.567064164048734,4,0.25,0.5,5
1.0,20.742709562639117,5,0.25,0.5,5
1.0,21.934447793368317,6,0.25,0.5,5
1.0,22.338755560684223,7,0.25,0.5,5
1.0,23.133741591018094,8,0.25,0.5,5
1.0,23.81407147045629,9,0.25,0.5,5
1.0,24.080282390370765,10,0.25,0.5,5
1.0,2.121320343559643,1,0.01,0.75,5
1.0,3.2062439083762797,2,0.01,0.75,5
1.0,3.3926390907374753,3,0.01,0.75,5
1.0,4.451965857910414,4,0.01,0.75,5
1.0,4.675467891024385,5,0.01,0.75,5
1.0,5.147815070493501,6,0.01,0.75,5
1.0,5.831809324729335,7,0.01,0.75,5
1.0,6.068772528279505,8,0.01,0.75,5
1.0,6.507687761409579,9,0.01,0.75,5
1.0,7.5226325179421085,10,0.01,0.75,5
1.0,8.950977600240101,1,0.1,0.75,5
1.0,10.75267408601228,2,0.1,0.75,5
1.0,12.566622457924009,3,0.1,0.75,5
1.0,13.618369946509754,4,0.1,0.75,5
1.0,16.04992211819111,5,0.1,0.75,5
1.0,16.80446369272165,6,0.1,0.75,5
1.0,17.887425751068825,7,0.1,0.75,5
1.0,18.518099254513142,8,0.1,0.75,5
1.0,19.507690791070075,9,0.1,0.75,5
1.0,20.145967338402993,10,0.1,0.75,5
1.0,12.259690045021532,1,0.25,0.75,5
1.0,16.67453147767577,2,0.25,0.75,5
1.0,19.59183503401354,3,0.25,0.75,5
1.0,21.251588175945823,4,0.25,0.75,5
1.0,22.631394124092317,5,0.25,0.75,5
1.0,23.274879161877518,6,0.25,0.75,5
1.0,24.04079865561875,7,0.25,0.75,5
1.0,24.71740277618181,8,0.25,0.75,5
1.0,25.290907457028908,9,0.25,0.75,5
1.0,25.70077819833478,10,0.25,0.75,5
1.0,1.0677078252031311,1,0.01,0.9,5
1.0,1.9849433241279208,2,0.01,0.9,5
1.0,4.6260134024881525,3,0.01,0.9,5
1.0,5.320714237769213,4,0.01,0.9,5
1.0,5.730619512757763,5,0.01,0.9,5
1.0,6.154673021371648,6,0.01,0.9,5
1.0,6.597726881282675,7,0.01,0.9,5
1.0,7.052659073002183,8,0.01,0.9,5
1.0,7.270488291717415,9,0.01,0.9,5
1.0,7.8733728477698826,10,0.01,0.9,5
1.0,8.9044932477935,1,0.1,0.9,5
1.0,11.753297409663386,2,0.1,0.9,5
1.0,14.032462364104173,3,0.1,0.9,5
1.0,14.831385639919155,4,0.1,0.9,5
1.0,16.226829634897882,5,0.1,0.9,5
1.0,17.506855799943065,6,0.1,0.9,5
1.0,18.133118871280807,7,0.1,0.9,5
1.0,19.685019685029534,8,0.1,0.9,5
1.0,20.131815616083916,9,0.1,0.9,5
1.0,20.758130937056933,10,0.1,0.9,5
1.0,11.495216396397245,1,0.25,0.9,5
1.0,17.56701454431003,2,0.25,0.9,5
1.0,21.089096708963147,3,0.25,0.9,5
1.0,23.051030345735096,4,0.25,0.9,5
1.0,24.20599099396677,5,0.25,0.9,5
1.0,25.208530302260787,6,0.25,0.9,5
1.0,26.095593497753608,7,0.25,0.9,5
1.0,26.937149069639876,8,0.25,0.9,5
1.0,27.393064815752187,9,0.25,0.9,5
1.0,28.03854489805062,10,0.25,0.9,5
